m,v,d,tt,tp,ike,cu,e,lambda,AB,AB_pred
0.5,5,0.04,-2.7864442685302215,-1.7809144891878927,1.8325814637483104,1.6094379124341005,6.214608098422191,0.0,-0.059242918476535865,0.94232947
0.2,10,0.04,-3.0778103845895983,-1.4659438127953708,2.302585092994046,1.6094379124341005,6.214608098422191,0.0,-0.059242918476535865,0.9411221
0.1,10,0.04,-3.658156281471096,-2.0406516905650425,1.6094379124341005,1.6094379124341005,6.214608098422191,0.0,-0.059242918476535865,0.9423575
0.2,10,0.04,-4.054739307629742,-2.3795957353602946,2.302585092994046,1.6094379124341005,6.214608098422191,-1.6094379124341005,-0.059242918476535865,0.9427327
0.5,20,0.04,-3.2253970418584665,-0.9098813161334164,4.605170185988092,2.302585092994046,6.907755278982138,-1.6094379124341005,0.6339042620834094,1.8847545
0.2,15,0.04,-3.3991993789994823,-1.390945159335318,3.1135153092103742,2.302585092994046,6.907755278982138,0.0,0.6339042620834094,1.8837681
0.2,15,0.04,-3.3991993789994823,-1.390945159335318,3.1135153092103742,2.302585092994046,6.907755278982138,0.0,0.6339042620834094,1.8832705
0.2,20,0.04,-3.814896294697424,-1.5248945785588506,3.688879454113936,2.302585092994046,6.907755278982138,-2.302585092994045,0.6339042620834094,1.8856046
0.5,15,0.04,-3.520656821699484,-1.4647489971137009,4.0298060410845284,2.302585092994046,6.907755278982138,-1.6094379124341005,0.6339042620834094,1.8862699
0.5,20,0.04,-2.9454194596804015,-0.6496127081363274,4.605170185988092,2.302585092994046,6.907755278982138,-2.302585092994045,0.6339042620834094,1.8801906
0.1,15,0.04,-5.035953102080546,-2.8254158238874685,2.4203681286504293,2.302585092994046,6.907755278982138,-1.6094379124341005,0.6339042620834094,1.8859913
0.2,15,0.04,-3.3991993789994823,-1.390945159335318,3.1135153092103742,2.302585092994046,6.907755278982138,0.0,0.6339042620834094,1.8843757
0.2,15,0.04,-4.052435159144891,-2.0002016176893718,3.1135153092103742,2.302585092994046,6.907755278982138,-2.302585092994045,0.6339042620834094,1.885762
0.2,10,0.04,-4.377238117942085,-2.6418131233290567,2.302585092994046,2.302585092994046,6.907755278982138,-2.302585092994045,0.6339042620834094,1.885479
0.2,20,0.04,-3.814896294697424,-1.5248945785588506,3.688879454113936,2.302585092994046,6.907755278982138,-2.302585092994045,0.6339042620834094,1.8829353
0.5,20,0.08,-4.105607754500811,-1.79345690906426,4.605170185988092,2.302585092994046,6.907755278982138,-2.302585092994045,1.3270514426433548,3.770387
0.5,20,0.08,-3.4731231212337432,-1.2612347529371888,4.605170185988092,2.302585092994046,6.907755278982138,0.0,1.3270514426433548,3.7687836
0.5,20,0.08,-3.4731231212337432,-1.2612347529371888,4.605170185988092,2.302585092994046,6.907755278982138,0.0,1.3270514426433548,3.770881
0.5,20,0.08,-3.4731231212337432,-1.2612347529371888,4.605170185988092,2.302585092994046,6.907755278982138,0.0,1.3270514426433548,3.7691507
0.5,20,0.08,-4.105607754500811,-1.79345690906426,4.605170185988092,2.302585092994046,6.907755278982138,-2.302585092994045,1.3270514426433548,3.7697227
0.5,20,0.08,-4.472389074754274,-2.0677975962967894,4.605170185988092,2.302585092994046,6.907755278982138,-1.6094379124341005,1.3270514426433548,3.7700725
0.5,20,0.08,-3.4731231212337432,-1.2612347529371888,4.605170185988092,2.302585092994046,6.907755278982138,0.0,1.3270514426433548,3.768402
0.5,20,0.08,-3.4731231212337432,-1.2612347529371888,4.605170185988092,2.302585092994046,6.907755278982138,0.0,1.3270514426433548,3.7682126
0.5,20,0.08,-4.472389074754274,-2.0677975962967894,4.605170185988092,2.302585092994046,6.907755278982138,-1.6094379124341005,1.3270514426433548,3.7709424
0.5,20,0.08,-4.472389074754274,-2.0677975962967894,4.605170185988092,2.302585092994046,6.907755278982138,-1.6094379124341005,1.3270514426433548,3.7731009
0.5,20,0.08,-3.4731231212337432,-1.2612347529371888,4.605170185988092,2.302585092994046,6.907755278982138,0.0,1.3270514426433548,3.7697644
0.2,15,0.04,-4.194385916402327,-2.1121300363033693,3.1135153092103742,3.218875824868201,7.824046010856294,0.0,1.5501949939575643,4.697603
0.5,10,0.04,-4.688551794927141,-2.8481401972811335,3.218875824868201,3.218875824868201,7.824046010856294,-1.6094379124341005,1.5501949939575643,4.712515
0.5,20,0.04,-3.8490482062667577,-1.4991316471832812,4.605170185988092,3.218875824868201,7.824046010856294,-2.302585092994045,1.5501949939575643,4.712341
0.5,20,0.04,-3.8490482062667577,-1.4991316471832812,4.605170185988092,3.218875824868201,7.824046010856294,-2.302585092994045,1.5501949939575643,4.7153363
0.5,15,0.04,-4.3900588063711465,-2.2778924804036738,4.0298060410845284,3.218875824868201,7.824046010856294,-1.6094379124341005,1.5501949939575643,4.7144313
0.2,20,0.04,-4.947660494934867,-2.555466462572212,3.688879454113936,3.218875824868201,7.824046010856294,-1.6094379124341005,1.5501949939575643,4.719336
0.5,15,0.04,-3.4191577070391483,-1.350433130869188,4.0298060410845284,3.218875824868201,7.824046010856294,0.0,1.5501949939575643,4.7074404
0.5,15,0.04,-4.109255174957855,-2.0102140310561327,4.0298060410845284,3.218875824868201,7.824046010856294,-2.302585092994045,1.5501949939575643,4.717428
0.5,15,0.04,-4.3900588063711465,-2.2778924804036738,4.0298060410845284,3.218875824868201,7.824046010856294,-1.6094379124341005,1.5501949939575643,4.715229
0.5,10,0.04,-4.688551794927141,-2.8481401972811335,3.218875824868201,3.218875824868201,7.824046010856294,-1.6094379124341005,1.5501949939575643,4.7142267
0.2,15,0.04,-4.876978909283582,-2.7118775159365973,3.1135153092103742,3.218875824868201,7.824046010856294,-2.302585092994045,1.5501949939575643,4.7131433
0.1,5,0.04,-3.963316299815697,-2.840507884644404,0.22314355131420974,0.0,5.298317366548036,-1.6094379124341005,-1.263215722802472,0.28292418
0.2,10,0.04,-2.74855974444042,-1.1966927020286466,2.302585092994046,0.0,5.298317366548036,-1.6094379124341005,-1.263215722802472,0.28283495
0.1,10,0.04,-3.080419081721185,-1.5837896590529048,1.6094379124341005,0.0,5.298317366548036,-2.302585092994045,-1.263215722802472,0.28270176
0.2,5,0.04,-2.9592074988716184,-1.9884461115799044,0.9162907318741552,0.0,5.298317366548036,-2.302585092994045,-1.263215722802472,0.28283346
0.5,5,0.04,-2.0396056331826364,-1.0814720258505206,1.8325814637483104,0.0,5.298317366548036,-2.302585092994045,-1.263215722802472,0.28299093
0.1,5,0.04,-2.827171632010073,-1.9139542222140475,0.22314355131420974,0.0,5.298317366548036,0.0,-1.263215722802472,0.283114
0.1,10,0.04,-3.080419081721185,-1.5837896590529048,1.6094379124341005,0.0,5.298317366548036,-2.302585092994045,-1.263215722802472,0.28254318
0.1,10,0.04,-3.080419081721185,-1.5837896590529048,1.6094379124341005,0.0,5.298317366548036,-2.302585092994045,-1.263215722802472,0.2826163
0.2,5,0.04,-2.9592074988716184,-1.9884461115799044,0.9162907318741552,0.0,5.298317366548036,-2.302585092994045,-1.263215722802472,0.28276452
0.1,10,0.04,-3.080419081721185,-1.5837896590529048,1.6094379124341005,0.0,5.298317366548036,-2.302585092994045,-1.263215722802472,0.28270298
0.2,10,0.04,-2.74855974444042,-1.1966927020286466,2.302585092994046,0.0,5.298317366548036,-1.6094379124341005,-1.263215722802472,0.2827573
0.2,10,0.04,-3.9170355472516905,-2.23765914691521,2.302585092994046,1.6094379124341005,6.907755278982138,-2.302585092994045,0.3462221896316285,1.4151001
0.5,10,0.04,-2.3534574233678023,-0.7289235921358533,3.218875824868201,1.6094379124341005,6.907755278982138,0.0,0.3462221896316285,1.4143292
0.1,20,0.04,-4.300630996469888,-2.0150330289929967,2.9957322735539913,1.6094379124341005,6.907755278982138,-1.6094379124341005,0.3462221896316285,1.4132358
0.1,15,0.04,-4.511679842900753,-2.4497402983089174,2.4203681286504293,1.6094379124341005,6.907755278982138,-1.6094379124341005,0.3462221896316285,1.4158463
0.5,5,0.04,-3.9424822129128554,-2.8137441056612738,1.8325814637483104,1.6094379124341005,6.907755278982138,-1.6094379124341005,0.3462221896316285,1.4157394
0.1,10,0.04,-4.781907364488145,-2.956973205403907,1.6094379124341005,1.6094379124341005,6.907755278982138,-1.6094379124341005,0.3462221896316285,1.4142015
0.2,10,0.04,-3.207441447242537,-1.5701402791623242,2.302585092994046,1.6094379124341005,6.907755278982138,0.0,0.3462221896316285,1.4132298
0.2,10,0.04,-3.207441447242537,-1.5701402791623242,2.302585092994046,1.6094379124341005,6.907755278982138,0.0,0.3462221896316285,1.4138305
0.1,10,0.04,-4.4954193220289715,-2.7453160262946987,1.6094379124341005,1.6094379124341005,6.907755278982138,-2.302585092994045,0.3462221896316285,1.4140532
0.2,20,0.04,-3.6944951928995717,-1.4141343214169766,3.688879454113936,1.6094379124341005,6.907755278982138,-1.6094379124341005,0.3462221896316285,1.4139171
0.5,5,0.04,-3.9424822129128554,-2.8137441056612738,1.8325814637483104,1.6094379124341005,6.907755278982138,-1.6094379124341005,0.3462221896316285,1.4149141
0.2,10,0.04,-3.7942399697717626,-2.1159727547829346,2.302585092994046,2.302585092994046,7.600902459542082,0.0,1.0393693701915738,2.8212786
0.2,10,0.04,-3.3049785239216125,-1.6577252030656269,2.302585092994046,1.6094379124341005,7.824046010856294,0.0,1.0393693701915738,2.8245325
0.2,20,0.08,-4.29768548624013,-2.056350210456438,3.688879454113936,1.6094379124341005,6.907755278982138,-2.302585092994045,1.0393693701915738,2.8238654
0.1,15,0.04,-4.695094893516078,-2.5937933752223845,2.4203681286504293,1.6094379124341005,7.824046010856294,-1.6094379124341005,1.0393693701915738,2.829024
0.1,15,0.04,-4.695094893516078,-2.5937933752223845,2.4203681286504293,1.6094379124341005,7.824046010856294,-1.6094379124341005,1.0393693701915738,2.827344
0.1,15,0.04,-3.615628992374344,-1.6707602776168318,2.4203681286504293,1.6094379124341005,7.824046010856294,0.0,1.0393693701915738,2.8207707
0.5,5,0.04,-3.711534144678743,-2.6383935499657216,1.8325814637483104,1.6094379124341005,7.824046010856294,-2.302585092994045,1.0393693701915738,2.8201404
0.1,15,0.04,-4.336670932953084,-2.277151291737236,2.4203681286504293,1.6094379124341005,7.824046010856294,-2.302585092994045,1.0393693701915738,2.8260999
0.5,20,0.08,-3.972835144824904,-1.6792168070420168,4.605170185988092,1.6094379124341005,6.907755278982138,-1.6094379124341005,1.0393693701915738,2.828947
0.1,15,0.04,-4.695094893516078,-2.5937933752223845,2.4203681286504293,1.6094379124341005,7.824046010856294,-1.6094379124341005,1.0393693701915738,2.8279252
0.5,15,0.04,-3.776618368421943,-1.698990697886413,4.0298060410845284,2.302585092994046,7.600902459542082,-1.6094379124341005,1.0393693701915738,2.8304732
0.5,20,0.04,-4.3708888902634255,-1.987453236834165,4.605170185988092,3.218875824868201,8.517193191416238,-1.6094379124341005,1.955660102065729,7.0682464
0.2,15,0.04,-5.014643315493794,-2.80313040735248,3.1135153092103742,3.218875824868201,8.517193191416238,-2.302585092994045,1.955660102065729,7.0666585
0.5,15,0.04,-4.587330267859762,-2.4396885722158714,4.0298060410845284,3.218875824868201,8.517193191416238,-1.6094379124341005,1.955660102065729,7.074662
0.5,15,0.04,-3.5459919665653885,-1.462294583989758,4.0298060410845284,3.218875824868201,8.517193191416238,0.0,1.955660102065729,7.0707655
0.5,15,0.04,-4.587330267859762,-2.4396885722158714,4.0298060410845284,3.218875824868201,8.517193191416238,-1.6094379124341005,1.955660102065729,7.0732994
0.5,15,0.04,-4.587330267859762,-2.4396885722158714,4.0298060410845284,3.218875824868201,8.517193191416238,-1.6094379124341005,1.955660102065729,7.06673
0.5,10,0.04,-4.530062713501286,-2.726132708652976,3.218875824868201,3.218875824868201,8.517193191416238,-2.302585092994045,1.955660102065729,7.0640135
0.5,10,0.04,-4.815891217303744,-2.9433675533481285,3.218875824868201,3.218875824868201,8.517193191416238,-1.6094379124341005,1.955660102065729,7.0649166
0.5,15,0.04,-4.587330267859762,-2.4396885722158714,4.0298060410845284,3.218875824868201,8.517193191416238,-1.6094379124341005,1.955660102065729,7.0673633
0.5,20,0.04,-3.3104430183936917,-0.9733585615816759,4.605170185988092,3.218875824868201,8.517193191416238,0.0,1.955660102065729,7.0771666
0.2,20,0.04,-4.108037889354104,-1.7506098483831658,3.688879454113936,3.218875824868201,8.517193191416238,0.0,1.955660102065729,7.05899
0.1,10,0.04,-3.580563310630477,-1.9834043534828936,1.6094379124341005,0.0,6.214608098422191,-1.6094379124341005,-0.5700685422425265,0.565474
0.2,5,0.04,-2.316481198186157,-1.3839131983394977,0.9162907318741552,0.0,6.214608098422191,0.0,-0.5700685422425265,0.56563383
0.5,5,0.04,-1.3293848671468107,-0.3326905960458789,1.8325814637483104,0.0,6.214608098422191,0.0,-0.5700685422425265,0.56430405
0.1,5,0.04,-3.711534144678743,-2.673185113776131,0.22314355131420974,0.0,6.214608098422191,-2.302585092994045,-0.5700685422425265,0.56520694
0.2,5,0.04,-2.316481198186157,-1.3839131983394977,0.9162907318741552,0.0,6.214608098422191,0.0,-0.5700685422425265,0.5653894
0.1,15,0.08,-3.897134392934396,-2.113751452584868,2.4203681286504293,0.0,5.298317366548036,-1.6094379124341005,-0.5700685422425265,0.5666155
0.5,10,0.08,-2.7598699498320065,-1.2565019497822223,3.218875824868201,0.0,5.298317366548036,-2.302585092994045,-0.5700685422425265,0.56687135
0.2,10,0.04,-2.6462027977761298,-1.0984243063378951,2.302585092994046,0.0,6.214608098422191,-2.302585092994045,-0.5700685422425265,0.5649037
0.1,5,0.04,-2.9099216171408804,-1.9923101718896299,0.22314355131420974,0.0,6.214608098422191,0.0,-0.5700685422425265,0.5653881
0.2,10,0.08,-3.379044577021022,-1.923272329032814,2.302585092994046,0.0,5.298317366548036,-2.302585092994045,-0.5700685422425265,0.5664596
0.1,5,0.04,-2.9099216171408804,-1.9923101718896299,0.22314355131420974,0.0,6.214608098422191,0.0,-0.5700685422425265,0.5654584
0.5,10,0.04,-3.1113676171529154,-1.4535116669996773,3.218875824868201,2.302585092994046,8.517193191416238,0.0,1.7325165507515192,5.64672
0.5,15,0.08,-4.3614400010654935,-2.1877575315633067,4.0298060410845284,1.6094379124341005,7.824046010856294,-1.6094379124341005,1.7325165507515192,5.651713
0.5,10,0.04,-3.1113676171529154,-1.4535116669996773,3.218875824868201,2.302585092994046,8.517193191416238,0.0,1.7325165507515192,5.6455984
0.5,20,0.04,-3.381394754365976,-1.0437037372048297,4.605170185988092,2.302585092994046,8.517193191416238,-2.302585092994045,1.7325165507515192,5.6531115
0.2,10,0.04,-4.884884088790695,-3.023884864973583,2.302585092994046,2.302585092994046,8.517193191416238,-1.6094379124341005,1.7325165507515192,5.6488357
0.2,20,0.08,-4.706096104578052,-2.339913198260045,3.688879454113936,1.6094379124341005,7.824046010856294,-1.6094379124341005,1.7325165507515192,5.641421
0.2,15,0.04,-4.37247242186907,-2.274347551582806,3.1135153092103742,2.302585092994046,8.517193191416238,-2.302585092994045,1.7325165507515192,5.661892
0.5,20,0.08,-4.62537289330561,-2.1624753850094005,4.605170185988092,2.302585092994046,7.600902459542082,-1.6094379124341005,1.7325165507515192,5.653788
0.5,20,0.08,-4.260163046917041,-1.906874068330165,4.605170185988092,2.302585092994046,7.600902459542082,-2.302585092994045,1.7325165507515192,5.650519
0.5,15,0.08,-4.3614400010654935,-2.1877575315633067,4.0298060410845284,1.6094379124341005,7.824046010856294,-1.6094379124341005,1.7325165507515192,5.6582227
0.5,20,0.04,-3.381394754365976,-1.0437037372048297,4.605170185988092,2.302585092994046,8.517193191416238,-2.302585092994045,1.7325165507515192,5.6511874
0.5,20,0.08,-4.38523176562283,-2.005566739565278,4.605170185988092,2.302585092994046,8.517193191416238,-2.302585092994045,2.4256637313114644,11.305398
0.5,20,0.08,-4.717219689796714,-2.2409257126073183,4.605170185988092,2.302585092994046,8.517193191416238,-1.6094379124341005,2.4256637313114644,11.300006
0.5,20,0.08,-3.6321211202953267,-1.3966841485199435,4.605170185988092,2.302585092994046,8.517193191416238,0.0,2.4256637313114644,11.312813
0.5,20,0.08,-4.717219689796714,-2.2409257126073183,4.605170185988092,2.302585092994046,8.517193191416238,-1.6094379124341005,2.4256637313114644,11.3385515
0.5,20,0.08,-4.717219689796714,-2.2409257126073183,4.605170185988092,2.302585092994046,8.517193191416238,-1.6094379124341005,2.4256637313114644,11.322344
0.5,20,0.08,-4.717219689796714,-2.2409257126073183,4.605170185988092,2.302585092994046,8.517193191416238,-1.6094379124341005,2.4256637313114644,11.290543
0.5,20,0.08,-4.38523176562283,-2.005566739565278,4.605170185988092,2.302585092994046,8.517193191416238,-2.302585092994045,2.4256637313114644,11.306574
0.5,20,0.08,-4.717219689796714,-2.2409257126073183,4.605170185988092,2.302585092994046,8.517193191416238,-1.6094379124341005,2.4256637313114644,11.297648
0.5,20,0.08,-3.6321211202953267,-1.3966841485199435,4.605170185988092,2.302585092994046,8.517193191416238,0.0,2.4256637313114644,11.299362
0.5,20,0.08,-4.717219689796714,-2.2409257126073183,4.605170185988092,2.302585092994046,8.517193191416238,-1.6094379124341005,2.4256637313114644,11.294183
0.5,20,0.08,-4.38523176562283,-2.005566739565278,4.605170185988092,2.302585092994046,8.517193191416238,-2.302585092994045,2.4256637313114644,11.307293
0.2,15,0.04,-4.377238117942085,-2.29188256986091,3.1135153092103742,3.218875824868201,9.433483923290392,0.0,2.6488072826256737,14.11916
0.2,15,0.04,-5.1464550172387895,-2.885336456331625,3.1135153092103742,3.218875824868201,9.433483923290392,-2.302585092994045,2.6488072826256737,14.127015
0.5,15,0.04,-4.4014133484740725,-2.265751842948697,4.0298060410845284,3.218875824868201,9.433483923290392,-2.302585092994045,2.6488072826256737,14.129353
0.5,15,0.04,-4.4014133484740725,-2.265751842948697,4.0298060410845284,3.218875824868201,9.433483923290392,-2.302585092994045,2.6488072826256737,14.130201
0.5,15,0.04,-4.7239537219780585,-2.566602723518228,4.0298060410845284,3.218875824868201,9.433483923290392,-1.6094379124341005,2.6488072826256737,14.143171
0.5,20,0.04,-4.209082239692524,-1.8230767767340639,4.605170185988092,3.218875824868201,9.433483923290392,-2.302585092994045,2.6488072826256737,14.120355
0.5,15,0.04,-3.6496587409606547,-1.5598290358820843,4.0298060410845284,3.218875824868201,9.433483923290392,0.0,2.6488072826256737,14.095649
0.5,15,0.04,-3.6496587409606547,-1.5598290358820843,4.0298060410845284,3.218875824868201,9.433483923290392,0.0,2.6488072826256737,14.149576
0.2,20,0.04,-5.306349538245301,-2.8023389027929864,3.688879454113936,3.218875824868201,9.433483923290392,-1.6094379124341005,2.6488072826256737,14.118705
0.2,20,0.04,-5.306349538245301,-2.8023389027929864,3.688879454113936,3.218875824868201,9.433483923290392,-1.6094379124341005,2.6488072826256737,14.119314
0.5,10,0.04,-4.898199864766466,-3.016261564806484,3.218875824868201,3.218875824868201,9.433483923290392,-1.6094379124341005,2.6488072826256737,14.136136
0.2,10,0.08,-3.243680943787172,-1.820554083535592,2.302585092994046,0.0,4.605170185988092,-2.302585092994045,-0.9755336503506908,0.3771771
0.2,10,0.08,-3.243680943787172,-1.820554083535592,2.302585092994046,0.0,4.605170185988092,-2.302585092994045,-0.9755336503506908,0.37706283
0.2,10,0.08,-3.6045383056801854,-2.0846390252271623,2.302585092994046,0.0,4.605170185988092,-1.6094379124341005,-0.9755336503506908,0.3768809
0.2,10,0.08,-3.243680943787172,-1.820554083535592,2.302585092994046,0.0,4.605170185988092,-2.302585092994045,-0.9755336503506908,0.37713376
0.5,10,0.08,-2.8640025028760965,-1.36323429992886,3.218875824868201,0.0,4.605170185988092,-1.6094379124341005,-0.9755336503506908,0.37713808
0.5,10,0.08,-2.596687733248749,-1.1387345280740917,3.218875824868201,0.0,4.605170185988092,-2.302585092994045,-0.9755336503506908,0.3774392
0.5,10,0.08,-2.8640025028760965,-1.36323429992886,3.218875824868201,0.0,4.605170185988092,-1.6094379124341005,-0.9755336503506908,0.37726277
0.2,10,0.08,-3.6045383056801854,-2.0846390252271623,2.302585092994046,0.0,4.605170185988092,-1.6094379124341005,-0.9755336503506908,0.37695962
0.5,10,0.08,-2.8640025028760965,-1.36323429992886,3.218875824868201,0.0,4.605170185988092,-1.6094379124341005,-0.9755336503506908,0.3774432
0.2,10,0.08,-3.6045383056801854,-2.0846390252271623,2.302585092994046,0.0,4.605170185988092,-1.6094379124341005,-0.9755336503506908,0.37692246
0.2,10,0.08,-3.6045383056801854,-2.0846390252271623,2.302585092994046,0.0,4.605170185988092,-1.6094379124341005,-0.9755336503506908,0.37696102
0.5,10,0.08,-2.8978798733864863,-1.3556953234118834,3.218875824868201,0.0,6.214608098422191,-2.302585092994045,0.1230786383174188,1.1302632
0.5,10,0.08,-3.23907853218572,-1.642911969291817,3.218875824868201,0.0,6.214608098422191,-1.6094379124341005,0.1230786383174188,1.1314628
0.2,10,0.08,-3.507224786307685,-2.006637276125232,2.302585092994046,0.0,6.214608098422191,-2.302585092994045,0.1230786383174188,1.1292901
0.1,15,0.08,-3.6698614482781737,-2.002954687026424,2.4203681286504293,0.0,6.214608098422191,-2.302585092994045,0.1230786383174188,1.1303877
0.2,15,0.08,-3.611918412977808,-1.7826966608193124,3.1135153092103742,0.0,6.214608098422191,-1.6094379124341005,0.1230786383174188,1.1290344
0.5,15,0.08,-3.010236959756873,-1.135766019501941,4.0298060410845284,0.0,6.214608098422191,-1.6094379124341005,0.1230786383174188,1.1311405
0.5,10,0.08,-2.8978798733864863,-1.3556953234118834,3.218875824868201,0.0,6.214608098422191,-2.302585092994045,0.1230786383174188,1.1307062
0.1,15,0.08,-4.0074331902328035,-2.2186852183778547,2.4203681286504293,0.0,6.214608098422191,-1.6094379124341005,0.1230786383174188,1.1299225
0.1,15,0.08,-3.6698614482781737,-2.002954687026424,2.4203681286504293,0.0,6.214608098422191,-2.302585092994045,0.1230786383174188,1.1334997
0.2,10,0.08,-3.507224786307685,-2.006637276125232,2.302585092994046,0.0,6.214608098422191,-2.302585092994045,0.1230786383174188,1.1299597
0.2,10,0.08,-3.8844078383951737,-2.2491580766111934,2.302585092994046,0.0,6.214608098422191,-1.6094379124341005,0.1230786383174188,1.1296704
